target_id	length	eff_length	est_counts	tpm
NM_001290334	1438	1238.99	5.64588	0.57785
NM_001199527	5983	5783.99	0	0
NM_006058	2870	2670.99	673.504	31.9757
NM_152926	1910	1710.99	149.486	11.0791
NM_004668	6484	6284.99	0	0
NM_001375394	2484	2284.99	7.6132	0.422508
NM_001348951	3609	3409.99	0	0
NM_001301226	1036	836.994	107.559	16.2959
NM_001350612	4185	3985.99	178.894	5.6913
NM_001207072	1693	1493.99	0	0
NM_018304	6226	6026.99	12.0547	0.253635
NM_001282901	3766	3566.99	0	0
NM_001256649	5636	5436.99	0.000771175	1.79865e-05
NM_001017395	6303	6103.99	72.4058	1.50422
NM_001128429	5100	4900.99	0.00797029	0.000206225
NM_173827	6821	6621.99	2.64006	0.0505565
NM_001371177	6119	5919.99	0	0
NM_001346144	33703	33504	0.0072705	2.75182e-05
NM_001354287	7949	7749.99	0.00244755	4.00481e-05
NM_152489	3250	3050.99	0	0
NM_001321195	7856	7656.99	454.408	7.52557
NM_001376095	1827	1627.99	0	0
NM_002911	5321	5121.99	630.757	15.6162
NM_001323673	6192	5992.99	0.0610046	0.00129084
NM_001372100	10110	9910.99	0	0
NM_001312	1178	978.994	257.785	33.3911
NM_001371533	4249	4049.99	34.322	1.07466
NM_001371139	6519	6319.99	0	0
NM_031264	2795	2595.99	0	0
NM_001190383	5041	4841.99	0.0315254	0.000825637
NM_001145265	2880	2680.99	105.233	4.97748
NM_004393	5387	5187.99	8.81478	0.215459
NM_001243996	15572	15373	0.426055	0.00351447
NM_002316	6291	6091.99	0.979939	0.0203982
NM_001375790	2608	2408.99	26.1164	1.37477
NM_001103184	12647	12448	14.3238	0.145919
NM_001366314	3393	3193.99	7	0.277918
NM_001322236	26745	26546	4.61677e-07	2.20542e-09
NM_001375699	6312	6112.99	0.000141168	2.92843e-06
NM_001318495	8554	8354.99	10.1073	0.153405
NM_001375563	4345	4145.99	0	0
NM_001330182	3657	3457.99	56.0172	2.05423
NM_001351287	25218	25019	5.23358	0.0265266
NM_033490	2855	2655.99	137.186	6.54991
NM_001370959	6123	5923.99	0	0
NM_001015052	1036	836.994	259.391	39.2994
NM_001376154	6409	6209.99	0.0207635	0.000423995
NM_001374859	3736	3536.99	0	0
NM_001191029	3055	2855.99	0	0
NM_001042706	1469	1269.99	0	0
NM_007299	3696	3496.99	5.83904	0.211738
NM_001353069	2769	2569.99	0	0
NM_015589	7157	6957.99	462.419	8.4276
NM_001351261	1177	977.994	33.5637	4.35197
NM_005546	4508	4308.99	174	5.12066
NM_145185	3375	3175.99	127	5.0708
NM_006840	3218	3018.99	0	0
NM_014203	3423	3223.99	0	0
NM_001352381	2102	1902.99	0	0
NM_001297595	5038	4838.99	135.78	3.55823
NM_032549	2130	1930.99	5.747	0.37741
NM_001128	6602	6402.99	725.909	14.3764
NM_001252624	20905	20706	15.3932	0.0942726
NM_001349374	3823	3623.99	0	0
NM_001374797	5110	4910.99	0.000158502	4.09276e-06
NM_001286069	4163	3963.99	0	0
NM_014759	2976	2776.99	3	0.136993
NM_001353790	4087	3887.99	0	0
NM_182895	3463	3263.99	0	0
NM_001256412	4683	4483.99	12.8971	0.364736
NM_020811	3939	3739.99	1.99947	0.0677948
NM_001355031	4518	4318.99	0	0
NM_001372013	1499	1299.99	10.2766	1.00245
NM_017777	2343	2143.99	0	0
NM_001136007	1584	1384.99	21.0419	1.92659
NM_001290343	3861	3661.99	0	0
NM_001267057	2638	2438.99	78.0239	4.05667
NM_001364296	1813	1613.99	3.17463	0.249427
NM_001012763	4017	3817.99	0	0
NM_001375500	5663	5463.99	0	0
NM_152315	4692	4492.99	0	0
NM_001973	10288	10089	576.347	7.24417
NM_001364007	7838	7638.99	0	0
NM_001365934	16435	16236	0	0
NM_001363845	4079	3879.99	0	0
NM_001324418	9508	9308.99	0	0
NM_001314028	1980	1780.99	14.4125	1.02619
NM_001329779	2733	2533.99	0	0
NM_001363674	1090	890.994	120.723	17.1818
NM_001300805	1423	1223.99	0	0
NM_001375290	2984	2784.99	0	0
NM_144687	3634	3434.99	0	0
NM_001146276	4560	4360.99	0	0
NM_001349753	4719	4519.99	0	0
NM_022486	3015	2815.99	78.9839	3.5568
NM_001363343	1902	1702.99	0	0
NM_001322212	1491	1291.99	2.71267e-07	2.6625e-08
NM_001354122	9195	8995.99	0	0
NM_001282847	7151	6951.99	0	0
NM_032421	5518	5318.99	243.79	5.81218
NM_001376066	4144	3944.99	13.3666	0.429663
NM_001371593	4381	4181.99	0	0
NM_001371145	6491	6291.99	0	0
NM_015227	4815	4615.99	71.6454	1.96823
NM_001127666	2666	2466.99	35.6685	1.83345
NM_001164665	12498	12299	0.0001773	1.82806e-06
NM_001113411	1942	1742.99	0	0
NM_001184826	1976	1776.99	4.97048	0.354703
NM_001350790	2030	1830.99	0	0
NM_001167741	7861	7661.99	3.08282	0.0510221
NM_001297700	1482	1282.99	21.7828	2.15299
NM_001326329	9447	9247.99	0	0
NM_001290139	1241	1041.99	0	0
NM_001374781	5920	5720.99	0	0
NM_001371324	4148	3948.99	10.9549	0.351782
NM_152710	1560	1360.99	0	0
NM_001320882	4336	4136.99	0	0
NM_012466	1028	828.994	0	0
NM_153277	1995	1795.99	0	0
NM_001349920	2815	2615.99	0	0
NM_001376388	7957	7757.99	7.9245e-06	1.29531e-07
NM_001282779	7456	7256.99	0.427707	0.00747381
NM_001375564	4547	4347.99	0	0
NM_001369564	5831	5631.99	0	0
NM_016639	977	777.994	2245	365.925
NM_001366085	1798	1598.99	0	0
NM_001287534	2942	2742.99	0	0
NM_173553	1998	1798.99	24.961	1.75948
NM_001321731	5963	5763.99	4.47443e-07	9.84389e-09
NM_001136485	1165	965.994	0	0
NM_001960	1019	819.994	1654.54	255.87
NM_001289048	3243	3043.99	0	0
NM_198503	5984	5784.99	2.95902e-06	6.48631e-08
NM_001358664	964	764.994	0	0
NM_001354051	5282	5082.99	0	0
NM_001375970	4188	3988.99	0	0
NM_001371765	5832	5632.99	0	0
NM_001353756	3441	3241.99	0	0
NM_001371418	4145	3945.99	0	0
NM_001350463	5416	5216.99	0	0
NM_001372009	5911	5711.99	294.999	6.54916
NM_001166305	2483	2283.99	25.3165	1.4056
NM_020191	1205	1005.99	253.96	32.0127
NM_001323650	6312	6112.99	0	0
NM_001349279	6677	6477.99	0	0
NM_001371071	3503	3303.99	0	0
NM_020739	6698	6498.99	136.147	2.65653
NM_001353526	6397	6197.99	21.2263	0.434285
NM_001256739	2594	2394.99	0	0
NM_001126105	2139	1939.99	135.537	8.85951
NM_001276268	2694	2494.99	27.7195	1.40886
NM_001352645	8824	8624.99	0	0
NM_001375902	3222	3022.99	0	0
NM_001319184	2250	2050.99	43.0121	2.65937
NM_001352616	5494	5294.99	0.791389	0.018953
NM_001184690	4612	4412.99	142.574	4.09695
NM_001375545	9504	9304.99	1.24652e-06	1.69877e-08
NM_001010855	3053	2853.99	26.2646	1.167
NM_001366460	3526	3326.99	0.00231065	8.80713e-05
NM_001349934	8297	8097.99	0.588991	0.00922323
NM_001376141	2819	2619.99	0	0
NM_001350765	2612	2412.99	0	0
NM_001371414	5788	5588.99	0	0
NM_001255984	1281	1081.99	0	0
NM_001161444	1431	1231.99	14.8178	1.5252
NM_001353200	2651	2451.99	22.7583	1.17699
NM_001278473	1908	1708.99	0	0
NM_001017397	441	241.994	0	0
NM_005296	2637	2437.99	0	0
NM_001131023	3282	3082.99	19.8528	0.816587
NM_001122848	3210	3010.99	0	0
NM_015478	3190	2990.99	3.17727	0.134707
NM_174970	1565	1365.99	0	0
NM_001353219	2254	2054.99	0	0
NM_001104647	5697	5497.99	140.175	3.23311
NM_001372165	5744	5544.99	0.00367131	8.39599e-05
NM_001323576	5358	5158.99	0	0
NM_030629	4126	3926.99	430.191	13.8916
NM_003673	960	760.994	6	0.999822
NM_001371478	4179	3979.99	57.7535	1.84013
NM_001139501	19268	19069	0	0
NM_001320310	2438	2238.99	701.922	39.7547
NM_001040424	6525	6325.99	1.37158e-07	2.74945e-09
NM_022006	708	508.994	3	0.747414
NM_001375763	6068	5868.99	0	0
NM_001329530	2830	2630.99	0	0
NM_001007272	1021	821.994	0	0
NM_001351987	4906	4706.99	4.10683	0.110641
NM_001314060	6448	6248.99	60.1843	1.22131
NM_018555	5052	4852.99	28.6443	0.74848
NM_001146684	3070	2870.99	2.02433	0.0894132
NM_001350816	5336	5136.99	0	0
NM_001350794	1863	1663.99	0	0
NM_001376169	7787	7587.99	0	0
NM_033141	11553	11354	0	0
NM_001371217	3144	2944.99	0	0
NM_001354412	2145	1945.99	0	0
NM_001330115	7885	7685.99	0	0
NM_001314059	6959	6759.99	0	0
NM_001375570	5689	5489.99	107.168	2.47541
NM_001375670	6567	6367.99	0	0
NM_001142271	1465	1265.99	28.9122	2.89602
NM_198216	936	736.994	274.68	47.2624
NM_001322887	7149	6949.99	3.09592e-05	5.64881e-07
NM_001324258	4151	3951.99	2.58188	0.0828461
NM_001190388	5014	4814.99	0.000170902	4.50095e-06
NM_021151	3205	3005.99	18	0.759341
NM_001304367	2552	2352.99	1.00181	0.0539903
NM_001256505	9450	9250.99	0.215343	0.00295185
NM_001077479	1231	1031.99	0	0
NM_000574	2590	2390.99	2544.18	134.934
NM_013398	4011	3811.99	184.999	6.15418
NM_001363573	2122	1922.99	0	0
NM_001167871	1619	1419.99	19.7844	1.7668
NM_033486	2992	2792.99	13.4889	0.612431
NM_173092	3003	2803.99	0	0
NM_001289045	3537	3337.99	16.3032	0.619356
NM_001352476	3791	3591.99	0	0
NM_007054	6230	6030.99	35.0116	0.736165
NM_001017920	549	349.994	0	0
NM_001374730	17639	17440	0.000137411	9.99144e-07
NM_001375494	1557	1357.99	0	0
NM_001291305	824	624.994	0	0
NM_015972	693	493.994	271.752	69.7595
NM_001367789	2101	1901.99	0	0
NM_057166	8711	8511.99	2755.44	41.0499
NM_005987	648	448.994	0	0
NM_001351497	7688	7488.99	1.84902e-05	3.13091e-07
NM_001308220	3181	2981.99	2.13986	0.090998
NM_001320840	1652	1452.99	6.05687	0.528612
NM_198585	2019	1819.99	0	0
NM_005122	1371	1171.99	0	0
NM_032800	3726	3526.99	409.732	14.7315
NM_145716	3252	3052.99	48.006	1.99399
NM_024773	2431	2231.99	23	1.30673
NM_001375859	3927	3727.99	8.67416	0.295056
NM_133265	6904	6704.99	42	0.794334
NM_001193370	7553	7353.99	168.687	2.90878
NM_001322296	4647	4447.99	0	0
NM_032219	1833	1633.99	36.6161	2.84167
NM_001375698	6315	6115.99	8.04931e-05	1.66895e-06
NM_014339	8566	8366.99	138.563	2.10005
NM_032608	8534	8334.99	0	0
NM_001366088	1931	1731.99	0	0
NM_001372107	5250	5050.99	0	0
NM_001283060	1021	821.994	0	0
NM_001128844	5653	5453.99	2.89711e-06	6.73601e-08
NM_001371277	9364	9164.99	0	0
NM_145068	5927	5727.99	40.6696	0.900367
NM_181521	8153	7953.99	62.5766	0.997652
NM_032528	6859	6659.99	0	0
NM_183013	2549	2349.99	7.56026	0.407965
NM_017990	8549	8349.99	240.581	3.65366
NM_001329852	7424	7224.99	0	0
NM_024997	3659	3459.99	0	0
NM_001329798	7220	7020.99	153.836	2.77851
NM_001375804	6296	6096.99	35.5996	0.740426
NM_201278	4689	4489.99	18.7974	0.53089
NM_002505	6209	6009.99	313.504	6.61488
NM_001009566	4760	4560.99	269.485	7.49253
NM_001323392	2793	2593.99	0	0
NM_001376448	7916	7716.99	6.97666	0.114644
NM_001160148	12941	12742	246.879	2.45696
NM_032831	10638	10439	156.573	1.902
NM_001353215	9961	9761.99	0	0
NM_001194946	5426	5226.99	0	0
NM_001353927	5280	5080.99	0	0
NM_001374495	3975	3775.99	101.69	3.41508
NM_001271466	8122	7922.99	31.6047	0.505841
NM_001277314	3948	3748.99	0	0
NM_001206602	2232	2032.99	69.4181	4.33001
NM_015314	4318	4118.99	0	0
NM_001316764	2059	1859.99	0	0
NM_001199058	6218	6018.99	103.02	2.17046
NM_001374504	3265	3065.99	0	0
NM_001014987	1671	1471.99	122.386	10.5433
NM_001376266	6026	5826.99	0	0
NM_182770	1809	1609.99	4.07875e-07	3.21259e-08
NM_001366649	1839	1639.99	52.6952	4.07456
NM_001113755	1598	1398.99	0.0332656	0.00301531
NM_001278419	1571	1371.99	0	0
NM_001350796	1693	1493.99	18.8187	1.59733
NM_001322078	3234	3034.99	6.76345	0.282594
NM_001044392	857	657.994	0	0
NM_001289984	6628	6428.99	0	0
NM_001365932	16605	16406	0	0
NM_016654	4609	4409.99	93.658	2.69314
NM_001371700	10140	9940.99	0	0
NM_015726	3867	3667.99	577.726	19.9731
NM_001322911	2723	2523.99	0	0
NM_001177970	2692	2492.99	0	0
NM_001257359	4763	4563.99	164	4.55671
NM_016513	6257	6057.99	3.50582e-08	7.3386e-10
NM_032752	5315	5115.99	276.024	6.84177
NM_003306	7994	7794.99	0.0647954	0.0010541
NM_001272063	2537	2337.99	6.05533e-06	3.28433e-07
NM_001371325	2735	2535.99	9.15937e-05	4.58005e-06
NM_001166279	5245	5045.99	23.5789	0.592556
NM_001254755	1227	1027.99	3.9124	0.482619
NM_001351986	4337	4137.99	0	0
NM_001365597	7652	7452.99	214.71	3.65321
NM_001329457	1942	1742.99	0	0
NM_001204089	2019	1819.99	3.28234e-07	2.287e-08
NM_001040664	3052	2852.99	0	0
NM_001351131	3491	3291.99	22.1835	0.854521
NM_182906	1741	1541.99	0	0
NM_001352481	1790	1590.99	5.29282e-08	4.21863e-09
NM_001371255	3401	3201.99	0	0
NM_001374482	4561	4361.99	0	0
NM_001375709	6050	5850.99	0	0
NM_001252122	4435	4235.99	39.3337	1.1775
NM_001374427	2892	2692.99	0	0
NM_001352376	5130	4930.99	0	0
NM_001317946	5218	5018.99	0	0
NM_001127665	2669	2469.99	0	0
NM_152465	1600	1400.99	0	0
NM_003648	6230	6030.99	186.872	3.92924
NM_015084	2770	2570.99	159.671	7.8755
NM_001368400	7950	7750.99	0	0
NM_001100621	3510	3310.99	7.61051	0.291479
NM_001330346	1113	913.994	28.3371	3.93155
NM_001351612	6334	6134.99	0	0
NM_001371287	6790	6590.99	0	0
NM_001268	3075	2875.99	0	0
NM_001351207	4638	4438.99	0	0
NM_001135675	3486	3286.99	0	0
NM_001324494	2938	2738.99	2.17952e-07	1.00907e-08
NM_001375880	3586	3386.99	0	0
NM_001288733	5277	5077.99	0.0097873	0.000244412
NM_001353297	3588	3388.99	0	0
NM_001353193	3363	3163.99	0	0
NM_001146227	1823	1623.99	11.9641	0.934219
NM_053277	4197	3997.99	3.25564	0.103263
NM_001364146	4126	3926.99	0	0
NM_002045	1498	1298.99	0	0
NM_001813	8541	8341.99	0	0
NM_001364143	4545	4345.99	62.3032	1.81791
NM_001372080	6055	5855.99	65.3571	1.41529
NM_001352883	4550	4350.99	0	0
NM_002404	1820	1620.99	2760.75	215.973
NM_001318139	4194	3994.99	0	0
NM_001352890	5527	5327.99	50.8524	1.21032
NM_013231	33681	33482	0.015424	5.84167e-05
NM_001366282	11186	10987	1.25521	0.0144874
NM_001371155	6516	6316.99	0	0
NM_032977	5668	5468.99	49.6028	1.15014
NM_001376447	4594	4394.99	1.25759e-06	3.62854e-08
NM_001354636	4859	4659.99	10.2466	0.278836
NM_001322234	26866	26667	0.00104702	4.9789e-06
NM_001375972	3975	3775.99	0	0
NM_001288991	2268	2068.99	0	0
NM_001351133	3432	3232.99	124.236	4.87298
NM_024335	2681	2481.99	2	0.102184
NM_001352259	2312	2112.99	0	0
NM_001321077	5840	5640.99	19.6081	0.44079
NM_001364141	4726	4526.99	9.29285	0.26031
NM_022750	3021	2821.99	571.865	25.6974
NM_001609	5848	5648.99	93.97	2.10945
NM_001199097	4531	4331.99	0	0
NM_001326332	7867	7667.99	0	0
NM_001172659	4082	3882.99	3.88051e-05	1.26729e-06
NM_001159542	1386	1186.99	2.28494	0.244107
NM_001127710	4653	4453.99	32	0.911072
NM_001324308	1994	1794.99	0	0
NM_001018837	965	765.994	61.5576	10.1908
NM_001291743	3643	3443.99	0	0
NM_007343	804	604.994	0.653861	0.137053
NM_001352005	2936	2736.99	0	0
NM_007289	5656	5456.99	47.5674	1.10537
NM_017626	2963	2763.99	168.249	7.71912
NM_001256660	2175	1975.99	55.3512	3.55217
NM_001348329	10454	10255	0	0
NM_001324453	5456	5256.99	0	0
NM_001322939	10555	10356	0.00557501	6.82663e-05
NM_001348186	6997	6797.99	156.654	2.92221
NM_001328684	3544	3344.99	74.7989	2.83565
NM_032890	4974	4774.99	0	0
NM_001146054	3396	3196.99	0	0
NM_145023	2130	1930.99	0	0
NM_001375419	7471	7271.99	5.92649e-08	1.03347e-09
NM_001286563	7955	7755.99	0	0
NM_001369650	5361	5161.99	20.9743	0.515254
NM_001256819	2259	2059.99	0	0
NM_001352759	2110	1910.99	0	0
NM_001375542	5445	5245.99	0	0
NM_001301867	2181	1981.99	3.17141	0.20291
NM_022770	2200	2000.99	17.1025	1.08384
NM_001375459	18221	18022	3.77769	0.0265812
NM_207013	585	385.994	542.659	178.279
NM_001376061	1877	1677.99	0	0
NM_001375283	1921	1721.99	0	0
NM_001363345	1649	1449.99	71.7061	6.27108
NM_001321194	8301	8101.99	0	0
NM_014921	7820	7620.99	46.1435	0.767805
NM_001258310	2760	2560.99	0	0
NM_001371450	2105	1905.99	0	0
NM_001362745	3222	3022.99	0	0
NM_001375285	3099	2899.99	0	0
NM_001261395	3445	3245.99	0.000293403	1.14622e-05
NM_001136505	2746	2546.99	1	0.049788
NM_001206954	1233	1033.99	27.0317	3.31518
NM_001376136	2857	2657.99	0	0
NM_033253	2679	2479.99	0	0
NM_001349899	4995	4795.99	92.12	2.43572
NM_001457	9441	9241.99	359.675	4.93511
NM_001284247	8343	8143.99	29.5509	0.460136
NM_001376150	7926	7726.99	0	0
NM_001371411	5303	5103.99	6.55827e-08	1.62941e-09
NM_001284418	2770	2570.99	0	0
NM_001371080	1584	1384.99	0	0
NM_001323656	6297	6097.99	0	0
NM_001351585	3993	3793.99	0.00223915	7.48409e-05
NM_001347832	3113	2913.99	1.40341e-08	6.10729e-10
NM_001301339	721	521.994	0	0
NM_201379	14665	14466	3.19332	0.0279928
NM_013279	5757	5557.99	101.835	2.32345
NM_018171	3171	2971.99	161.996	6.91208
NM_001322229	26808	26609	0	0
NM_001302632	1533	1333.99	12.3721	1.17609
NM_022760	1979	1779.99	63.2655	4.50714
NM_001350015	2176	1976.99	10.6914	0.685777
NM_001256763	3864	3664.99	23.9602	0.829028
NM_001040439	5631	5431.99	19.1048	0.446
NM_145799	4495	4295.99	165.422	4.88296
NM_001288770	3510	3310.99	7.61051	0.291479
NM_001167867	1733	1533.99	14.5335	1.20143
NM_025247	4006	3806.99	40	1.33239
NM_001374593	6829	6629.99	0.00405018	7.74665e-05
NM_001142770	6365	6165.99	0	0
NM_001326334	9428	9228.99	18.0216	0.247623
NM_001375440	743	543.994	0	0
NM_021188	2623	2423.99	465.874	24.3719
NM_001300752	3940	3740.99	0	0
NM_173582	8477	8277.99	145.498	2.22887
NM_001376392	5728	5528.99	2.99316e-06	6.86494e-08
NM_001271854	3909	3709.99	0	0
NM_022915	1689	1489.99	371.244	31.5956
NM_001732	2945	2745.99	0	0
NM_001374425	2892	2692.99	35.7821	1.68494
NM_001366677	7632	7432.99	0.00135346	2.30905e-05
NM_001290001	2197	1997.99	17.4187	1.10554
NM_001289178	2689	2489.99	0	0
NM_001317975	970	770.994	29.9305	4.92284
NM_006091	3545	3345.99	16.9244	0.641418
NM_001375593	1897	1697.99	2.90255	0.216769
NM_016209	2166	1966.99	45.4888	2.93261
NM_021614	2760	2560.99	116.823	5.78458
NM_005927	5037	4837.99	125.935	3.3009
NM_001128150	2040	1840.99	211.998	14.6026
NM_001318898	4521	4321.99	4.40827e-07	1.29341e-08
NM_001320485	2305	2105.99	79.1776	4.76758
NM_001260492	2663	2463.99	8.88089	0.457056
NM_001375354	2933	2733.99	9.54193e-08	4.42579e-09
NM_001370096	2251	2051.99	2	0.123597
NM_153616	6269	6069.99	0	0
NM_001352602	3977	3777.99	0.208226	0.00698917
NM_001375607	1888	1688.99	0	0
NM_001371345	12684	12485	2.08481e-07	2.11753e-09
NM_032348	2293	2093.99	0	0
NM_001371223	5461	5261.99	0	0
NM_001321730	5787	5587.99	0.000103417	2.34687e-06
NM_144579	4016	3816.99	0	0
NM_001288704	1940	1740.99	7.01494	0.510951
NM_001371456	1532	1332.99	0	0
NM_001351139	3102	2902.99	3.60057e-05	1.57281e-06
NM_001204151	2899	2699.99	3.41639e-06	1.60456e-07
NM_001143889	3141	2941.99	21.9108	0.944427
NM_001294346	926	726.994	26.4361	4.61126
NM_001082968	5735	5535.99	0	0
NM_001322811	5247	5047.99	15.0151	0.377191
NM_001375752	5964	5764.99	0.000784337	1.72527e-05
NM_001204289	1094	894.994	0	0
NM_001364292	11044	10845	0	0
NM_001111101	1193	993.994	27.483	3.50616
NM_001375671	6564	6364.99	7.13745e-08	1.42199e-09
NM_001353071	2826	2626.99	8.80567	0.425065
NM_001243349	4992	4792.99	88.8916	2.35183
NM_001375667	6275	6075.99	1.8659e-06	3.89424e-08
NM_001277224	1616	1416.99	345.502	30.9197
NM_001288789	5378	5178.99	72.5895	1.77738
NM_001130056	947	747.994	413.903	70.1702
NM_001354054	4958	4758.99	46.0775	1.22779
NM_173509	2781	2581.99	0	0
NM_001143830	2290	2090.99	0	0
NM_001042572	2232	2032.99	24.5391	1.53065
NM_198533	1534	1334.99	0	0
NM_001374300	4578	4378.99	0	0
NM_001376018	5847	5647.99	0	0
NM_001005214	1372	1172.99	0	0
NM_001172656	4024	3824.99	0	0
NM_001243764	6238	6038.99	92.7447	1.9475
NM_006449	5096	4896.99	1688	43.7115
NM_001330301	4084	3884.99	0.194056	0.00633415
NM_001131025	3703	3503.99	0	0
NM_023110	5697	5497.99	21.6724	0.499867
NM_001364585	5178	4978.99	8.24505	0.209993
NM_001349277	7753	7553.99	0	0
NM_001371761	1926	1726.99	0	0
NM_033516	2546	2346.99	4	0.216123
NM_001126129	2317	2117.99	0	0
NM_001272088	1981	1781.99	0	0
NM_001350099	8096	7896.99	0	0
NM_001316943	2734	2534.99	0	0
NM_001349046	1097	897.994	0	0
NM_018243	5545	5345.99	630	14.9439
NM_001376027	5582	5382.99	0.385176	0.00907377
NM_016220	6059	5859.99	21.7887	0.471505
NM_152482	2243	2043.99	97	6.01789
NM_001350798	1670	1470.99	0	0
NM_001199400	5910	5710.99	0	0
NM_207118	7483	7283.99	100.488	1.74942
NM_001371339	4023	3823.99	24.9527	0.827471
NM_001258448	2256	2056.99	0	0
NM_001257396	1984	1784.99	0	0
NM_001353438	2108	1908.99	0	0
NM_001195812	8243	8043.99	3	0.0472935
NM_001286125	1970	1770.99	0	0
NM_001350459	5719	5519.99	0	0
NM_001283009	4615	4415.99	81.6238	2.34391
NM_001371986	13917	13718	0	0
NM_001371420	2100	1900.99	0	0
NM_001308126	3511	3311.99	0	0
NM_001324374	4659	4459.99	0.467094	0.0132807
NM_001349550	4970	4770.99	0	0
NM_001256497	2260	2060.99	1.70142	0.104686
NM_001128430	5022	4822.99	0	0
NM_001375801	1325	1125.99	0	0
NM_005498	1748	1548.99	115	9.41457
NM_001206981	1900	1700.99	0	0
NM_001375776	10107	9907.99	0	0
NM_001355027	1869	1669.99	0	0
NM_001282881	8129	7929.99	1.82327	0.0291561
NM_005543	751	551.994	6	1.37838
NM_001371343	12735	12536	0	0
NM_001204138	4731	4531.99	0	0
NM_001300780	6879	6679.99	3.52143e-07	6.68491e-09
NM_001367358	2741	2541.99	0	0
NM_001280557	667	467.994	39.6151	10.7343
NM_022490	1855	1655.99	139.656	10.6943
NM_001135245	4795	4595.99	153.698	4.24073
NM_001319306	5626	5426.99	0	0
NM_001318369	6737	6537.99	0	0
NM_001375569	1850	1650.99	0	0
NM_019593	5434	5234.99	620	15.0185
NM_001349281	7071	6871.99	0	0
NM_001350829	2522	2322.99	0	0
NM_001079866	1427	1227.99	4.30928e-06	4.45001e-07
NM_001323672	6247	6047.99	1.45661e-06	3.05411e-08
NM_001353536	5635	5435.99	54.3649	1.26821
NM_001354417	1060	860.994	0	0
NM_080676	4847	4647.99	0	0
NM_001282636	735	535.994	0	0
NM_001374266	1241	1041.99	0	0
NM_001352347	5018	4818.99	79.8298	2.10069
NM_153451	2484	2284.99	146	8.10252
NM_001371740	3930	3730.99	0	0
NM_005962	3280	3080.99	233.648	9.61664
NM_001288737	3254	3054.99	0	0
NM_178351	718	518.994	0	0
NM_001164694	8734	8534.99	0	0
NM_001371320	7040	6840.99	0.576412	0.0106848
NM_001037278	2802	2602.99	13.1421	0.640242
NM_001135244	4912	4712.99	63.1242	1.69845
NM_001163436	7818	7618.99	0.790877	0.0131633
NM_001350418	5679	5479.99	0	0
NM_001374747	4512	4312.99	51.0654	1.50141
NM_001286445	5295	5095.99	60.0106	1.49332
NM_001324376	4346	4146.99	0	0
NM_004518	9163	8963.99	0	0
NM_001324170	3051	2851.99	0	0
NM_001013841	1376	1176.99	185.084	19.9411
NM_001348491	8814	8614.99	0	0
NM_001330533	7563	7363.99	0	0
NM_001375911	5541	5341.99	0	0
NM_001282292	4581	4381.99	0	0
NM_022307	2373	2173.99	0	0
NM_001320252	2840	2640.99	53.7833	2.58245
NM_176793	750	550.994	3.75286	0.863711
NM_001135004	2482	2282.99	84.0801	4.67026
NM_013348	3854	3654.99	37	1.28371
NM_001165893	6214	6014.99	0	0
NM_001283023	1511	1311.99	0	0
NM_001199781	5281	5081.99	58.4326	1.45805
NM_001029851	4315	4115.99	0	0
NM_001349268	6052	5852.99	0	0
NM_001348344	9285	9085.99	0	0
NM_001347971	3253	3053.99	0	0
NM_001282795	2793	2593.99	23.2993	1.13901
NM_014770	5392	5192.99	13	0.317452
NM_001284362	3223	3023.99	0	0
NM_001367365	1790	1590.99	1	0.0797047
NM_001323396	2478	2278.99	0	0
NM_001304445	5284	5084.99	12.8094	0.319441
NM_001376036	2835	2635.99	0	0
NM_001031690	4343	4143.99	0	0
NM_001318529	2482	2282.99	15.2104	0.844869
NM_001351204	4567	4367.99	0	0
NM_001349551	5163	4963.99	82.38	2.10447
NM_001025603	3570	3370.99	0.00017262	6.4936e-06
NM_001374855	3760	3560.99	0	0
NM_001350699	7285	7085.99	369.206	6.60725
NM_006443	654	454.994	121.171	33.771
NM_001376092	1905	1705.99	0	0
NM_001372057	4881	4681.99	89.8271	2.43292
NM_001352379	5356	5156.99	34.2903	0.843193
NM_001270462	1819	1619.99	0	0
NM_004630	3282	3082.99	456.187	18.7639
NM_001365401	1556	1356.99	0	0
NM_001365487	2249	2049.99	8.39023	0.519007
NM_001375712	2602	2402.99	0	0
NM_005148	1379	1179.99	207.149	22.2615
NM_001256573	5514	5314.99	0	0
NM_001298	3547	3347.99	1.64131e-08	6.21668e-10
NM_001322077	3273	3073.99	0	0
NM_001349209	4970	4770.99	44.4596	1.18171
NM_005156	7937	7737.99	0	0
NM_001271821	789	589.994	2.43152	0.522616
NM_001126107	5564	5364.99	0	0
NM_052909	12591	12392	4.03424	0.0412832
NM_001193313	1617	1417.99	0	0
NM_001330166	1407	1207.99	22.7502	2.38821
NM_001375600	4150	3950.99	0	0
NM_177973	1196	996.994	55	6.99556
NM_001308064	804	604.994	0	0
NM_001371249	4234	4034.99	0	0
NM_001350711	6823	6623.99	0.000781513	1.49613e-05
NM_153617	6326	6126.99	0	0
NM_001098633	1775	1575.99	0	0
NM_001372036	3793	3593.99	20.0599	0.707788
NM_021150	4991	4791.99	0	0
NM_001190860	1973	1773.99	2.06867	0.147874
NM_001128849	5673	5473.99	70.7211	1.63831
NM_001371931	1609	1409.99	0	0
NM_001330574	4559	4359.99	0	0
