target_id	length	eff_length	est_counts	tpm
NM_058203	651	451.994	0	0
NM_001185022	1462	1262.99	8.0702	1.76886
NM_001145450	750	550.994	44	22.1063
NM_001242797	4892	4692.99	8.80091e-08	5.19144e-09
NM_016643	1473	1273.99	8.72485	1.89584
NM_001114636	1753	1553.99	5.88797	1.04888
NM_001142531	2557	2357.99	241.149	28.3108
NM_001040153	2346	2146.99	0	0
NM_005025	1929	1729.99	0	0
NM_021121	854	654.994	19.2348	8.12942
NM_001134400	5010	4810.99	0	0
NM_183040	1963	1763.99	0	0
NM_001242836	3190	2990.99	0.0678932	0.00628378
NM_001199760	2282	2082.99	0	0
NM_001178115	3248	3048.99	78.0242	7.08407
NM_001178045	2646	2446.99	0	0
NM_144726	3379	3179.99	0	0
NM_001110357	1103	903.994	0	0
NM_003419	3132	2932.99	0	0
NM_015919	835	635.994	30.8126	13.4117
NM_001242798	4747	4547.99	2.9119e-06	1.77242e-07
NM_001042665	4698	4498.99	39.5068	2.4309
NM_001198818	9362	9162.99	0	0
NM_175040	1630	1430.99	57.0473	11.0359
NM_001136506	2101	1901.99	0	0
NM_206876	4786	4586.99	1329.02	80.2073
NM_001167986	1574	1374.99	12.297	2.47576
NM_001243756	3835	3635.99	316.061	24.0634
NM_001005286	927	727.994	0	0
NM_001001824	954	754.994	0	0
NM_001243252	1607	1407.99	46.8935	9.21981
NM_001001952	942	742.994	0	0
NM_001206950	2102	1902.99	0	0
NM_018565	2123	1923.99	0	0
NM_031372	4157	3957.99	1338.55	93.6204
NM_001145445	4203	4003.99	12.9653	0.896395
NM_001136269	1219	1019.99	1.81404	0.492333
NM_001190880	1269	1069.99	157.292	40.6945
NM_001143680	1022	822.994	17.9051	6.02269
NM_001005275	1035	835.994	0	0
NM_001139459	2562	2362.99	18.6156	2.18084
NM_001080142	1294	1094.99	0	0
NM_001198944	5741	5541.99	0	0
NM_033032	714	514.994	0	0
NM_194450	1185	985.994	0	0
NM_001143905	1608	1408.99	0	0
NM_001165938	2780	2580.99	23.9757	2.57154
NM_001204860	2063	1863.99	159.975	23.7585
NM_000837	1986	1786.99	484.294	75.0232
NM_080422	1721	1521.99	180.597	32.8479
NM_001178110	4167	3967.99	0	0
NM_145730	4164	3964.99	3.67153e-06	2.56339e-07
NM_001199855	4039	3839.99	0	0
NM_001198978	2488	2288.99	271.075	32.7834
NM_001193307	6754	6554.99	28.9974	1.22461
NM_001198543	3122	2922.99	0	0
NM_001135590	2943	2743.99	0.518334	0.0522921
NM_033363	991	791.994	124.089	43.3731
NM_001085366	1395	1195.99	10.5572	2.4436
NM_173044	1566	1366.99	0	0
NM_001135598	4909	4709.99	0	0
NM_181604	189	36.7991	0	0
NM_001243610	3431	3231.99	0	0
NM_001242884	2582	2382.99	0	0
NM_001004713	1068	868.994	0	0
NM_001167987	1287	1087.99	0	0
NM_198837	9655	9455.99	0	0
NM_001126054	8229	8029.99	20.3642	0.70204
NM_001195059	3596	3396.99	375.416	30.5934
NM_001005504	939	739.994	0	0
NM_001164393	3863	3663.99	55.2258	4.17251
NM_001251991	1051	851.994	10.8608	3.52887
NM_001110358	1156	956.994	0	0
NM_001002273	2114	1914.99	20.4926	2.96237
NM_001243169	1022	822.994	0	0
NM_012353	945	745.994	0	0
NM_003688	8298	8098.99	35.975	1.22964
NM_001080146	1294	1094.99	0	0
NM_001136158	2700	2500.99	28.7563	3.18295
NM_001204076	1696	1496.99	3.12895	0.578614
NM_001144879	3287	3087.99	0	0
NM_058201	718	518.994	0	0
NM_001242794	3340	3140.99	0	0
NM_148911	2794	2594.99	0	0
NM_178191	1944	1744.99	56.3378	8.9375
NM_001172645	5060	4860.99	0	0
NM_001242852	2650	2450.99	0	0
NM_199189	5604	5404.99	0	0
NM_001042417	2696	2496.99	5.31028	0.588722
NM_001202514	5600	5400.99	69.9185	3.58368
NM_001198608	4512	4312.99	0	0
NM_032966	2896	2696.99	1	0.102643
NM_001199551	1244	1044.99	0	0
NM_001202468	2407	2207.99	0	0
NM_001242869	2118	1918.99	0	0
NM_001206612	2175	1975.99	165.009	23.117
NM_001110360	1231	1031.99	0	0
NM_025236	2170	1970.99	0	0
NM_001243532	4270	4070.99	0	0
NM_147203	1373	1173.99	0	0
NM_001194954	5522	5322.99	0	0
NM_001201554	1894	1694.99	0	0
NM_001080139	1294	1094.99	0	0
NM_001135216	3050	2850.99	0	0
NM_001012728	648	448.994	0	0
NM_001199922	3038	2838.99	66.1491	6.45015
NM_001136197	3170	2970.99	62.8898	5.85988
NM_001242820	3902	3702.99	0	0
NM_015845	3005	2805.99	0	0
NM_001035230	815	615.994	6.48796	2.91569
NM_003943	2964	2764.99	87.5939	8.7698
NM_001004479	975	775.994	0	0
NM_001204862	1976	1776.99	0	0
NM_001190864	1809	1609.99	45.5436	7.83093
NM_001242845	2519	2319.99	0	0
NM_001101320	1441	1241.99	0	0
NM_001142431	1876	1676.99	0	0
NM_001243612	3516	3316.99	0	0
NM_001143767	3119	2919.99	0.0631523	0.00598711
NM_001198942	5912	5712.99	0	0
NM_001243126	1956	1756.99	0	0
NM_182681	745	545.994	0	0
NM_130438	5088	4888.99	202.735	11.4794
NM_138933	9364	9164.99	0	0
NM_001130440	1648	1448.99	104.796	20.0211
NM_001097642	1623	1423.99	0	0
NM_170740	5170	4970.99	43.4094	2.41741
NM_001204177	2113	1913.99	0	0
NM_001001349	2389	2189.99	151.273	19.1218
NM_152244	2402	2202.99	98.2409	12.3449
NM_001195218	854	654.994	32.0523	13.5467
NM_032377	1029	829.994	142.361	47.4818
NM_145345	1864	1664.99	55.849	9.28566
NM_001184734	1765	1565.99	0	0
NM_015685	1375	1175.99	33.0826	7.78763
NM_001110533	1719	1519.99	0	0
NM_001243565	3223	3023.99	0	0
NM_001195630	1148	948.994	0	0
NM_001242932	2036	1836.99	0	0
NM_001167961	3886	3686.99	46.7477	3.50993
NM_001033505	655	455.994	11.915	7.23346
NM_001171832	463	263.994	0	0
NM_138729	2227	2027.99	15.8018	2.157
NM_001170695	1417	1217.99	0	0
NM_016620	2102	1902.99	0	0
NM_001142505	3650	3450.99	5	0.401084
NM_015029	4689	4489.99	2.212	0.13638
NM_007282	2965	2765.99	0	0
NM_001204141	2860	2660.99	3.0832	0.320751
NM_001172702	1766	1566.99	24.1241	4.26182
NM_001143769	3431	3231.99	0	0
NM_001243120	3273	3073.99	0	0
NM_005329	4220	4020.99	10	0.688457
NM_001199285	1049	849.994	0	0
NM_001243204	1599	1399.99	0	0
NM_013360	1648	1448.99	0	0
NM_198483	2777	2577.99	1	0.107381
NM_001130699	6858	6658.99	0.00672824	0.000279707
NM_001201459	2091	1891.99	0	0
NM_176891	1501	1301.99	0	0
NM_022844	6921	6721.99	1860.36	76.6142
NM_182492	3627	3427.99	5.27359	0.425869
NM_030972	4559	4359.99	0	0
NM_203342	5999	5799.99	0	0
NM_001204193	1534	1334.99	98.8632	20.5005
NM_001010982	1755	1555.99	49.6747	8.83766
NM_181528	956	756.994	78.1034	28.562
NM_001038707	3193	2993.99	97.8431	9.04668
NM_031297	1095	895.994	3	0.926886
NM_001142345	5110	4910.99	78	4.39679
NM_014565	930	730.994	0	0
NM_007334	3165	2965.99	7.92741	0.739897
NM_001243941	1872	1672.99	0	0
NM_001390	6358	6158.99	0	0
NM_001007792	2581	2381.99	2	0.232434
NM_021914	3125	2925.99	0	0
NM_002001	1198	998.994	24	6.65056
NM_138275	2284	2084.99	15.553	2.06499
NM_012146	1227	1027.99	0	0
NM_003198	4959	4759.99	252	14.6556
NM_183044	3473	3273.99	0	0
NM_001204067	3157	2957.99	0	0
NM_001042423	2090	1890.99	0	0
NM_001102614	1195	995.994	0	0
NM_183400	4221	4021.99	0	0
NM_001243403	3035	2835.99	10.2225	0.997839
NM_000716	1131	931.994	0	0
NM_001153446	1876	1676.99	140.384	23.1738
NM_012173	2452	2252.99	108.293	13.306
NM_001134403	5048	4848.99	0	0
NM_001153663	1966	1766.99	46.5443	7.29191
NM_013368	1527	1327.99	57.0304	11.8883
NM_001079877	5468	5268.99	0	0
NM_001204387	4798	4598.99	0	0
NM_139244	9244	9044.99	68.9999	2.11179
NM_001204386	4941	4741.99	5.03365e-07	2.93854e-08
NM_001243753	1550	1350.99	0	0
NM_001004474	996	796.994	0	0
NM_001100424	6128	5928.99	212.69	9.93063
NM_014756	6550	6350.99	36.7364	1.60127
NM_001185117	3517	3317.99	0	0
NM_001142533	2694	2494.99	0	0
NM_001172670	2396	2196.99	32	4.0321
NM_001242844	2670	2470.99	45.7565	5.12615
NM_001042747	2501	2301.99	428.711	51.5549
NM_020892	2835	2635.99	0	0
NM_001161584	3016	2816.99	0	0
NM_001080138	1294	1094.99	0	0
NM_080631	4819	4619.99	0.00333855	0.000200045
NM_001195260	975	775.994	5.36103	1.91249
NM_001162936	1028	828.994	0	0
NM_001214906	2989	2789.99	0	0
NM_001098207	2694	2494.99	0	0
NM_001004486	927	727.994	0	0
NM_001099407	3515	3315.99	0	0
NM_001170538	2107	1907.99	0	0
NM_001037558	1428	1228.99	0	0
NM_001199014	2881	2681.99	17.3032	1.78598
NM_001135823	4364	4164.99	75.4883	5.01736
NM_001242546	3578	3378.99	214.763	17.5947
NM_001098813	4270	4070.99	1.36608e-08	9.28938e-10
NM_001206653	6240	6040.99	0	0
NM_001009960	4585	4385.99	0	0
NM_181527	1189	989.994	5.94117	1.6613
NM_001144008	4166	3966.99	0	0
NM_153281	2370	2170.99	16.9606	2.16268
NM_001201573	2836	2636.99	0	0
NM_001014841	3378	3178.99	27.1313	2.3626
NM_001201475	1136	936.994	23.2462	6.86793
NM_001199287	1267	1067.99	0	0
NM_018913	4617	4417.99	0	0
NM_001164234	1890	1690.99	1.34041	0.219435
NM_001204086	2178	1978.99	9.81995	1.37365
NM_001101340	2112	1912.99	228	32.9937
NM_001135592	970	770.994	0	0
NM_001164754	3735	3535.99	49.2353	3.85456
NM_020363	3853	3653.99	0	0
NM_001242793	4171	3971.99	0	0
NM_001242913	1698	1498.99	0	0
NM_017459	1105	905.994	0	0
NM_016558	1388	1188.99	8.57291	1.99599
NM_001178107	4353	4153.99	11.2778	0.751569
NM_001205319	2681	2481.99	150.795	16.8189
NM_001207005	2776	2576.99	0.999999	0.107423
NM_001145394	1941	1741.99	0	0
NM_182601	2067	1867.99	0	0
NM_024327	1899	1699.99	14.5552	2.37018
NM_001039582	1888	1688.99	0	0
NM_001077394	1828	1628.99	0	0
NM_001247997	5931	5731.99	0	0
NM_001244984	1675	1475.99	1.02723	0.19266
NM_153228	2426	2226.99	2.35224	0.292397
NM_001195545	878	678.994	0	0
NM_001163999	4811	4611.99	0.0232119	0.00139326
NM_001134779	4480	4280.99	0	0
NM_152331	1703	1503.99	5	0.92031
NM_001393	3307	3107.99	70.0726	6.24135
NM_001039649	1249	1049.99	0	0
NM_001178109	4257	4057.99	0	0
NM_001195794	2398	2198.99	0	0
NM_001198615	4245	4045.99	0	0
NM_001136001	2140	1940.99	0	0
NM_001144064	438	238.994	0	0
NM_203504	4311	4111.99	326	21.947
NM_001204175	2216	2016.99	3.86932	0.531056
NM_181814	1477	1277.99	2	0.433223
NM_001142290	6471	6271.99	12.3407	0.544683
NM_001166137	3761	3561.99	0	0
NM_001040199	2500	2300.99	7.50635	0.903074
NM_012174	4673	4473.99	30.0653	1.86029
NM_001145140	1851	1651.99	0	0
NM_001178113	3897	3697.99	5.69799	0.426545
NM_033046	2638	2438.99	22.8493	2.59342
NM_001199142	3265	3065.99	12.8507	1.16029
NM_001142469	2053	1853.99	0.000136798	2.04259e-05
NM_001135995	1759	1559.99	0	0
NM_182480	1618	1418.99	64	12.4856
NM_006562	1287	1087.99	0	0
NM_033210	3288	3088.99	0	0
NM_001199934	2740	2540.99	0	0
NM_001203244	3230	3030.99	12	1.09599
NM_152360	2516	2316.99	4.00788	0.478851
NM_001042544	5163	4963.99	0	0
NM_016522	3381	3181.99	0	0
NM_181641	792	592.994	11.5275	5.38142
NM_207108	3974	3774.99	0	0
NM_001272066	2153	1953.99	0	0
NM_001271148	3146	2946.99	0	0
NM_001270395	1614	1414.99	0	0
NM_001256608	1373	1173.99	22.5538	5.3182
NM_001291964	7750	7550.99	54.8347	2.0103
NM_001261418	1923	1723.99	0	0
NM_001077180	3264	3064.99	221.956	20.0469
NM_001254753	2021	1821.99	58.395	8.87235
NM_001271961	2024	1824.99	107.595	16.3207
NM_001257990	1910	1710.99	118.96	19.247
NM_001322919	3022	2822.99	0	0
NM_001290118	2389	2189.99	0	0
NM_001311199	976	776.994	59.0453	21.0367
NM_001289170	2927	2727.99	1.11688e-06	1.13337e-07
NM_001320820	2481	2281.99	0	0
NM_001324100	8042	7842.99	0	0
NM_001278317	4352	4152.99	72.5702	4.83735
NM_198309	2317	2117.99	0	0
NM_001308080	1520	1320.99	0	0
NM_001300914	2270	2070.99	44.5181	5.9507
NM_001289056	1498	1298.99	0	0
NM_001324151	5086	4886.99	0	0
NM_001278481	2902	2702.99	1.4763e-05	1.51196e-06
NM_001329769	2776	2576.99	0	0
NM_001256023	2067	1867.99	7.51245	1.11331
NM_001319146	2104	1904.99	0	0
NM_001320690	2056	1856.99	0	0
NM_001256613	2154	1954.99	0	0
NM_173520	1963	1763.99	0	0
NM_001301097	3758	3558.99	3.75402	0.291998
NM_001280545	4414	4214.99	0	0
NM_001002269	1705	1505.99	12.6881	2.33229
NM_001146182	1554	1354.99	0	0
NM_018307	3140	2940.99	1.20794e-07	1.137e-08
NM_001320835	8837	8637.99	0	0
NM_001319843	4498	4298.99	0	0
NM_018424	4030	3830.99	18.9251	1.36753
NM_001271183	3638	3438.99	0	0
NM_001321277	2118	1918.99	0	0
NM_001278661	4262	4062.99	0	0
NM_001288727	4598	4398.99	32.9514	2.07362
NM_001284231	10742	10543	0.0114981	0.000301907
NM_001278215	2492	2292.99	4.34568	0.524644
NM_001162861	920	720.994	0	0
NM_001278438	6346	6146.99	0	0
NM_001286427	2227	2027.99	11.018	1.50399
NM_014890	3298	3098.99	417	37.2499
NM_001288778	2135	1935.99	14.844	2.12254
NM_001278488	793	593.994	3.53557e-08	1.64774e-08
NM_001191324	3298	3098.99	86.6546	7.74071
NM_001206987	1226	1026.99	0	0
NM_001323995	3026	2826.99	0	0
NM_001267569	1728	1528.99	3.78067	0.684499
NM_001288776	2614	2414.99	5.62937	0.645289
NM_001324159	1273	1073.99	64.4517	16.6128
NM_001146281	988	788.994	0	0
NM_016652	4413	4213.99	0	0
NM_001288711	3439	3239.99	45.5125	3.88863
NM_017749	5034	4834.99	0	0
NM_001269041	4073	3873.99	0	0
NM_001129998	1283	1083.99	0	0
NM_021186	1955	1755.99	0	0
NM_001282150	1296	1096.99	13.1218	3.3113
NM_001159597	1777	1577.99	68.2079	11.9657
NM_001258373	2807	2607.99	0	0
NM_003633	5520	5320.99	0	0
NM_001042357	3087	2887.99	0	0
NM_001323358	3569	3369.99	0	0
NM_001303477	1763	1563.99	8	1.41601
NM_001330320	3251	3051.99	22.7591	2.06435
NM_001318365	1317	1117.99	3.0368	0.751946
NM_145044	3107	2907.99	14	1.33274
NM_001320041	905	705.994	4.77624	1.87282
NM_001271921	1274	1074.99	0	0
NM_001287031	1296	1096.99	108.89	27.4785
NM_001276435	3081	2881.99	0	0
NM_006724	5414	5214.99	0	0
NM_001330253	5800	5600.99	0	0
NM_001281447	648	448.994	0	0
NM_001281425	773	573.994	82.8494	39.9569
NM_001282536	5298	5098.99	0	0
NM_001282445	3354	3154.99	447.713	39.2836
NM_001287340	3630	3430.99	91.0597	7.34711
NM_001242865	4171	3971.99	5.14319	0.358455
NM_001270643	2783	2583.99	0	0
NM_001317784	5636	5436.99	45.3115	2.30707
NM_020990	1992	1792.99	0	0
NM_001320418	1041	841.994	35.5899	11.7011
NM_001323993	3356	3156.99	0	0
NM_001317952	5032	4832.99	108.409	6.20952
NM_001282594	2626	2426.99	0	0
NM_001277185	1891	1691.99	0	0
NM_001278625	4377	4177.99	0	0
NM_001288987	972	772.994	0	0
NM_178042	1980	1780.99	13.2284	2.05615
NM_001278627	4100	3900.99	0	0
NM_177996	5967	5767.99	166.57	7.99435
NM_001255983	1633	1433.99	24.0641	4.6455
NM_001278127	2949	2749.99	0	0
NM_001287049	1941	1741.99	0	0
NM_001261834	2247	2047.99	0	0
NM_033329	1868	1668.99	12	1.99038
NM_001293077	2799	2599.99	0	0
NM_207511	3815	3615.99	1	0.0765565
NM_001011667	2029	1829.99	0	0
NM_001025436	1287	1087.99	69.8623	17.7757
NM_178356	388	189.01	0	0
NM_001128172	8639	8439.99	0	0
NM_024039	2543	2343.99	0	0
NM_178177	1926	1726.99	0	0
NM_001015001	1879	1679.99	0	0
NM_001308075	1128	928.994	69.5778	20.7333
NM_001281440	3165	2965.99	47.6999	4.45202
NM_001317981	763	563.994	0	0
NM_001276378	4356	4156.99	0	0
NM_001303131	6131	5931.99	37.2693	1.73924
NM_001282668	1134	934.994	0	0
NM_001320226	1530	1330.99	12.4208	2.58335
NM_001311168	703	503.994	0	0
NM_001287510	2485	2285.99	30.5111	3.69482
NM_001288659	2924	2724.99	0	0
NM_001283033	1931	1731.99	66.5664	10.6394
NM_001257189	2769	2569.99	0	0
NM_001330105	2261	2061.99	0.137036	0.0183975
NM_001290292	1165	965.994	0	0
NM_001277332	510	310.994	0	0
NM_001308025	6685	6485.99	2	0.0853618
NM_001286398	11326	11127	34.2322	0.851662
NM_182975	1611	1411.99	3.21907	0.631114
NM_001289166	3076	2876.99	0.000801149	7.70875e-05
NM_001318370	2612	2412.99	0	0
NM_001324183	1957	1757.99	0	0
NM_001284206	5996	5796.99	1.08543e-07	5.18335e-09
NM_001277331	483	283.994	0	0
NM_001278316	2730	2530.99	0	0
NM_001287498	3318	3118.99	0	0
NM_001256303	2486	2286.99	0	0
NM_001289931	3594	3394.99	10.0638	0.8206
NM_001308294	1988	1788.99	89.1412	13.7937
NM_015069	7669	7469.99	26.0335	0.964765
NM_001321057	3540	3340.99	0	0
NM_001319956	3149	2949.99	0	0
NM_001277205	2499	2299.99	0	0
NM_001278697	1426	1226.99	0	0
NM_032809	3654	3454.99	1.55828e-05	1.24856e-06
NM_001297625	4640	4440.99	0	0
NM_001320395	2331	2131.99	0.447026	0.058044
NM_015372	1259	1059.99	0	0
NM_001319181	1910	1710.99	0	0
NM_001322075	2304	2104.99	0	0
NM_001324153	4996	4796.99	0	0
NM_001317228	3709	3509.99	0	0
NM_001253388	7324	7124.99	18.6072	0.722945
NM_152516	751	551.994	94.4958	47.3902
NM_001278280	2390	2190.99	0	0
NM_007283	4653	4453.99	0	0
NM_001293069	3286	3086.99	0	0
NM_001282170	1482	1282.99	0	0
NM_001267568	1692	1492.99	11.075	2.0535
NM_001278225	2624	2424.99	0.034091	0.0038917
NM_001321003	2682	2482.99	33.8944	3.77887
NM_015203	8233	8033.99	0.00112311	3.8699e-05
NM_001303544	1741	1541.99	0	0
NM_003757	1937	1737.99	722.753	115.12
NM_001256462	1874	1674.99	0	0
NM_001278159	2038	1838.99	0	0
NM_016305	938	738.994	96.0268	35.9718
NM_001314017	753	553.994	7.33414	3.66484
NM_001300776	3179	2979.99	0	0
NM_001284368	667	467.994	0	0
NM_001324081	1496	1296.99	17.939	3.82887
NM_024681	1707	1507.99	61	11.198
NM_015231	5476	5276.99	0	0
NM_001330583	6874	6674.99	1.78872e-05	7.41823e-07
NM_001256456	2641	2441.99	0	0
NM_001283018	3883	3683.99	2.55278e-07	1.91825e-08
NM_145280	1140	940.994	0	0
NM_001278255	2258	2058.99	0	0
NM_001077445	4713	4513.99	53	3.25031
NM_001315536	1482	1282.99	38.0925	8.21911
NM_001288660	2921	2721.99	0	0
NM_001287237	1588	1388.99	4.19467	0.836002
NM_001320424	1867	1667.99	0	0
NM_001258414	2077	1877.99	0	0
NM_001256681	1589	1389.99	22.5424	4.4895
NM_080670	2954	2754.99	457	45.9204
NM_001290307	3872	3672.99	84.2904	6.35284
NM_001291663	1848	1648.99	9.77831	1.64155
NM_001324002	3184	2984.99	0	0
NM_001308053	1688	1488.99	2	0.371832
NM_001128428	4805	4605.99	0.180596	0.0108541
NM_001286707	2952	2752.99	14.826	1.49083
NM_001308088	1707	1507.99	0	0
NM_001308121	2447	2247.99	0	0
NM_001289183	2628	2428.99	0	0
NM_001282920	1998	1798.99	58.1147	8.94265
NM_001282185	3633	3433.99	0	0
NM_001282429	2410	2210.99	1.50184e-08	1.88038e-09
NM_001111039	2847	2647.99	16.5276	1.72783
NM_001323980	3857	3657.99	0	0
NM_001289051	3449	3249.99	0	0
NM_001278282	3270	3070.99	0	0
NM_001300727	5386	5186.99	100.186	5.34691
NM_001321321	4065	3865.99	0	0
NM_032024	909	709.994	33.9368	13.232
NM_001322066	2307	2107.99	0	0
NM_001303462	1107	907.994	0	0
NM_001098405	598	398.994	0	0
NM_001321319	4072	3872.99	0	0
NM_001317169	673	473.994	0	0
NM_001010977	1115	915.994	0	0
NM_001289050	2027	1827.99	0.000216043	3.27172e-05
NM_001289054	1407	1207.99	0.511332	0.117179
NM_001279356	2494	2294.99	0	0
NM_001286770	2721	2521.99	0	0
NM_001318814	1152	952.994	4.0185	1.1673
NM_198181	4375	4175.99	0	0
NM_001255989	1260	1060.99	0	0
NM_001278236	3939	3739.99	0	0
NM_001271037	2002	1802.99	0	0
NM_001292025	3943	3743.99	0	0
NM_001320810	3033	2833.99	8	0.78145
NM_001324168	1318	1118.99	5.95207	1.47248
NM_001321861	4151	3951.99	0	0
NM_001308222	3995	3795.99	0	0
NM_080750	1626	1426.99	1.0107	0.196069
NM_031882	2796	2596.99	0	0
NM_001305121	3432	3232.99	0	0
NM_001320642	3180	2980.99	0	0
NM_001320898	2767	2567.99	0	0
NM_001278494	1064	864.994	6.5779	2.10516
NM_001282580	1098	898.994	2.10491	0.648167
NM_001324007	3320	3120.99	0	0
NM_001178063	2012	1812.99	0	0
NM_001114137	2634	2434.99	0	0
NM_030767	5419	5219.99	0	0
NM_001323947	3218	3018.99	0	0
NM_001270491	1120	920.994	49.8972	14.9979
NM_001308362	2333	2133.99	0	0
NM_001282136	5302	5102.99	0	0
NM_015362	1437	1237.99	67.348	15.0597
NM_001198967	4664	4464.99	0	0
NM_203413	2223	2023.99	37.5404	5.13451
NM_001289415	885	685.994	10.6187	4.28509
NM_001282564	3312	3112.99	42.473	3.77698
NM_014581	708	508.994	0	0
NM_001300729	4429	4229.99	47.2537	3.09248
NM_001318517	2313	2113.99	4.83534	0.633189
NM_145660	3232	3032.99	1.32867e-07	1.2127e-08
NM_001290202	4075	3875.99	0	0
NM_001270486	4523	4323.99	243.829	15.6103
NM_001318084	4014	3814.99	24.6396	1.78793
NM_003845	1864	1664.99	2.3288	0.387194
NM_001329424	2988	2788.99	4.64435	0.460985
NM_001323367	3216	3016.99	0	0
NM_001330634	4393	4193.99	1.87171e-06	1.23544e-07
NM_001256468	7960	7760.99	0	0
NM_001318239	1754	1554.99	0	0
NM_001297569	2595	2395.99	0.637386	0.0736422
NM_001881	1304	1104.99	23.4924	5.88543
NM_005848	8698	8498.99	0.0057265	0.000186523
NM_001283026	3824	3624.99	48.7237	3.72086
NM_020468	3606	3406.99	33.9143	2.75563
NM_001304472	3553	3353.99	0	0
NM_001320733	1251	1051.99	1.54171e-05	4.05696e-06
NM_001322260	2324	2124.99	0	0
NM_001256188	2404	2204.99	0	0
NM_001256760	4865	4665.99	0	0
NM_001308056	4701	4501.99	0	0
NM_001081563	3243	3043.99	0	0
NM_001258442	1298	1098.99	4.52652	1.1402
NM_001324155	4907	4707.99	0	0
NM_145114	937	737.994	15.3289	5.75
NM_001318845	1660	1460.99	0	0
NM_001323983	3945	3745.99	42.27	3.12374
NM_001320771	3466	3266.99	0	0
NM_020168	3950	3750.99	0	0
NM_001324062	8198	7998.99	0	0
NM_001276336	3551	3351.99	0.00035474	2.92966e-05
NM_176798	2649	2449.99	0	0
NM_001282716	4313	4113.99	0	0
NM_001253693	2699	2499.99	16	1.7717
NM_001282420	5599	5399.99	75.5526	3.87317
NM_001278657	3511	3311.99	105.534	8.82091
NM_001278739	2269	2069.99	15	2.00601
NM_014432	3701	3501.99	14.4428	1.14168
NM_001282422	5485	5285.99	8.31925	0.43568
NM_001331018	3476	3276.99	25.6249	2.16469
NM_001136205	2174	1974.99	0	0
NM_001042362	2151	1951.99	0	0
NM_001319180	3193	2993.99	9.03167	0.835079
NM_001282935	3398	3198.99	1.40099e-08	1.21236e-09
NM_001308223	2226	2026.99	12.6571	1.72859
NM_001308350	5036	4836.99	0	0
NM_001323362	3496	3296.99	0	0
NM_001002244	1186	986.994	3.95448	1.10914
NM_001308205	4220	4020.99	0	0
NM_001321778	1893	1693.99	0	0
NM_001199018	3103	2903.99	0	0
NM_001282436	2787	2587.99	0	0
NM_001284209	2407	2207.99	0	0
NM_001330073	1576	1376.99	103.497	20.8068
NM_001128834	3152	2952.99	0	0
NM_001320846	919	719.994	148.351	57.0391
NM_001300737	3457	3257.99	0	0
NM_024860	2924	2724.99	0	0
NM_001276480	2900	2700.99	0	0
NM_001322913	2854	2654.99	0	0
NM_001018102	3849	3649.99	23.5548	1.78648
NM_014944	5213	5013.99	28.3562	1.56558
NM_001164347	26952	26753	0.0600751	0.00062163
NM_001278370	4346	4146.99	0	0
NM_001316354	1952	1752.99	31.9738	5.04922
NM_001282643	2991	2791.99	0	0
NM_139136	3572	3372.99	0	0
NM_001286210	4809	4609.99	35.7	2.14377
NM_001302819	1468	1268.99	0	0
NM_001270691	2339	2139.99	0	0
NM_001242862	4254	4054.99	34.6578	2.36603
NM_001271635	1444	1244.99	22.0262	4.89758
NM_001285900	5307	5107.99	0	0
NM_001289091	4343	4143.99	0	0
NM_001329764	2787	2587.99	0	0
NM_001206856	4379	4179.99	0	0
NM_001083539	1767	1567.99	0	0
NM_001330297	4604	4404.99	35	2.19954
NM_003432	3084	2884.99	0.00348124	0.000334041
NM_001284225	3071	2871.99	0	0
NM_001330735	8391	8191.99	0	0
NM_001270362	1818	1618.99	326.259	55.7863
NM_001020818	3379	3179.99	0	0
NM_001308087	1467	1267.99	0	0
NM_001329517	3934	3734.99	0	0
NM_001040147	1976	1776.99	0	0
NM_001293080	2877	2677.99	0	0
NM_001321196	2127	1927.99	24	3.446
NM_001323981	4070	3870.99	0	0
NM_001300739	2777	2577.99	5.63071	0.604633
NM_001365371	2146	1946.99	0	0
NM_033425	5496	5296.99	97.0872	5.07391
NM_001330134	1370	1170.99	0	0
NM_001128427	4832	4632.99	0.000181507	1.08453e-05
NM_001305155	1957	1757.99	0	0
NM_001282722	3663	3463.99	0	0
NM_001114331	4164	3964.99	0	0
NM_001278237	1973	1773.99	12.3604	1.92881
NM_175698	1348	1148.99	0	0
NM_001276310	2351	2151.99	0.0112602	0.00144849
NM_001319214	3308	3108.99	0	0
NM_032375	2447	2247.99	42.6114	5.24736
NM_001271702	2205	2005.99	0	0
NM_001281497	1520	1320.99	6.49227	1.36052
NM_001330200	1097	897.994	562.651	173.451
NM_001318519	2122	1922.99	52.6369	7.57744
NM_001252612	6842	6642.99	0	0
NM_001308119	2498	2298.99	0	0
NM_001312873	2348	2148.99	5.59433	0.720648
NM_001284335	2412	2212.99	130.36	16.3069
NM_017941	3668	3468.99	21.308	1.70039
NM_001167822	2103	1903.99	15.8539	2.30506
NM_001287516	3071	2871.99	0.00134117	0.000129274
NM_001271680	394	195.004	0	0
NM_001278506	1287	1087.99	26.4567	6.7316
NM_001330983	5828	5628.99	207.484	10.2038
NM_032526	1107	907.994	0	0
NM_001270384	6427	6227.99	18.3793	0.81694
NM_001282419	5557	5357.99	0	0
NM_001286719	2991	2791.99	0.00853136	0.00084589
NM_001291379	2712	2512.99	5.63798	0.621073
